UT                                    BX_FGS-D               BY_FGS-D               BZ_FGS-D
                                        (@_1_)                 (@_2_)                 (@_3_)
dd-mm-yyyy hh:mm:ss.ms         nT_GSE_(All_Qs)        nT_GSE_(All_Qs)        nT_GSE_(All_Qs)
17-03-2015 07:55:56.614                25.3553               -35.6708                15.3475
17-03-2015 07:56:00.692                26.0121               -35.2260                18.6454
17-03-2015 07:56:04.770                26.8452               -30.4403                20.2482
17-03-2015 07:56:08.848                24.5083               -30.3780                21.0904
17-03-2015 07:56:12.926                24.3166               -32.1075                25.7846
17-03-2015 07:56:17.005                23.9767               -34.7885                27.7316
17-03-2015 07:56:21.083                22.6907               -27.6599                23.0915
17-03-2015 07:56:25.161                24.8178               -30.5775                22.6731
17-03-2015 07:56:29.239                28.0898               -33.0294                13.7297
17-03-2015 07:56:33.317                26.6023               -33.5375                9.74903
17-03-2015 07:56:37.395                27.2623               -34.6538                14.2211
17-03-2015 07:56:41.474                27.7985               -27.2359                20.7309
17-03-2015 07:56:45.552                23.2292               -26.9724                28.1030
17-03-2015 07:56:49.630                24.3308               -26.7429                26.2195
17-03-2015 07:56:53.708                24.1994               -25.4678                29.1304
17-03-2015 07:56:57.786                19.0284               -22.2190                25.8329
17-03-2015 07:57:01.865                21.2443               -32.7796                15.4286
17-03-2015 07:57:05.943                23.5403               -29.6983                16.9138
17-03-2015 07:57:10.021                23.8210               -31.2770                24.9564
17-03-2015 07:57:14.099                16.6457               -16.1268                31.5491
17-03-2015 07:57:18.177                21.4851               -22.2821                27.1235
17-03-2015 07:57:22.255                25.1772               -23.2779                24.0432
17-03-2015 07:57:26.334                26.4879               -25.3144                19.2499
17-03-2015 07:57:30.412                22.0373               -34.2649                10.3178
17-03-2015 07:57:34.490                23.2615               -29.6158                13.2195
17-03-2015 07:57:38.568                23.0181               -27.5690                18.4097
17-03-2015 07:57:42.646                22.4436               -30.5350                13.4861
17-03-2015 07:57:46.724                21.6379               -26.3149                11.8660
17-03-2015 07:57:50.803                20.7064               -28.8741                9.38871
17-03-2015 07:57:54.881                21.3428               -29.4337               -1.29059
17-03-2015 07:57:58.959                19.3399               -40.6316               -1.37121
17-03-2015 07:58:03.037                12.6945               -23.3225               -5.08974
17-03-2015 07:58:07.115                21.1658               -31.9273               -4.03874
17-03-2015 07:58:11.194                22.1306               -34.2408               -10.5801
17-03-2015 07:58:15.272                12.2985               -32.2970               -10.5683
17-03-2015 07:58:19.350                9.92048               -24.4977               -6.96445
17-03-2015 07:58:23.428                20.3278               -34.8705               -15.9007
17-03-2015 07:58:27.506                24.9317               -42.1694               -21.8012
17-03-2015 07:58:31.584                20.9285               -36.2700               -20.8850
17-03-2015 07:58:35.663                7.64454               -17.2082               -29.6733
17-03-2015 07:58:39.741               -2.74145               -17.9327               -42.0675
17-03-2015 07:58:43.819               -3.65780               -7.45843               -37.0176
17-03-2015 07:58:47.897               -3.19587               -6.06639               -31.6753
17-03-2015 07:58:51.975                3.66569               -12.1903               -31.8058
17-03-2015 07:58:56.053                7.40055               -22.7639               -28.9982
17-03-2015 07:59:00.132               -1.58236               -13.0805               -45.8923
17-03-2015 07:59:04.210               -3.76644               -6.29093               -35.2196
17-03-2015 07:59:08.288               -2.41487               -10.3657               -33.6622
17-03-2015 07:59:12.366               -1.29427               -8.94544               -40.4008
17-03-2015 07:59:16.444              -0.604820               -12.0936               -33.5294
17-03-2015 07:59:20.523                5.29626               -21.6574               -31.4190
17-03-2015 07:59:24.601                9.49630               -21.4539               -34.5750
17-03-2015 07:59:28.679                3.29832               -20.4444               -44.6721
17-03-2015 07:59:32.757                4.19290               -19.7211               -34.1864
17-03-2015 07:59:36.835                2.15851               -14.8568               -38.4290
17-03-2015 07:59:40.913              -0.199997               -13.0074               -39.3082
17-03-2015 07:59:44.992                2.20672               -18.5783               -38.3241
17-03-2015 07:59:49.070                14.1791               -33.5534               -37.1307
17-03-2015 07:59:53.148                12.8625               -27.7251               -35.7197
17-03-2015 07:59:57.226                8.59543               -31.8009               -37.7596
17-03-2015 08:00:01.304                8.88490               -35.8074               -42.1508
17-03-2015 08:00:05.382                10.5771               -38.8591               -41.7276
17-03-2015 08:00:09.461                9.27465               -32.0542               -43.1531
17-03-2015 08:00:13.539                5.01652               -25.9197               -46.2197
17-03-2015 08:00:17.617                5.44749               -22.5156               -43.7539
17-03-2015 08:00:21.695                7.46210               -23.0357               -43.5615
17-03-2015 08:00:25.773             -0.0682182               -24.4115               -41.2087
17-03-2015 08:00:29.852                8.01729               -24.3870               -45.1502
17-03-2015 08:00:33.930                3.66766               -27.7683               -46.4955
17-03-2015 08:00:38.008                2.25025               -18.6834               -49.0264
17-03-2015 08:00:42.086               0.287761               -19.6945               -49.5197
17-03-2015 08:00:46.164                5.48540               -19.7516               -46.6936
17-03-2015 08:00:50.242                2.16048               -22.9646               -49.6621
17-03-2015 08:00:54.321                2.86460               -17.2393               -47.9284
17-03-2015 08:00:58.399                6.73402               -19.3478               -51.3992
17-03-2015 08:01:02.477                6.75830               -25.8280               -48.4246
17-03-2015 08:01:06.555                9.00251               -31.8086               -44.7978
17-03-2015 08:01:10.633                6.97060               -32.7779               -44.1315
17-03-2015 08:01:14.711                16.5804               -37.8530               -43.9868
17-03-2015 08:01:18.790                11.0440               -35.1251               -44.0323
17-03-2015 08:01:22.868                12.8215               -37.1559               -44.5507
17-03-2015 08:01:26.946                12.4523               -32.4158               -42.6065
17-03-2015 08:01:31.024                17.8461               -37.5275               -43.6482
17-03-2015 08:01:35.102                14.5570               -36.4239               -38.3945
17-03-2015 08:01:39.181                12.1848               -35.6594               -41.1388
17-03-2015 08:01:43.259                9.62138               -29.5307               -45.7567
17-03-2015 08:01:47.337                6.94870               -31.1305               -49.2159
17-03-2015 08:01:51.415                15.5175               -32.8062               -45.0835
17-03-2015 08:01:55.493                13.8391               -32.7944               -43.6137
17-03-2015 08:01:59.571                12.4848               -30.0600               -44.5543
17-03-2015 08:02:03.650                7.70381               -27.5876               -49.0397
17-03-2015 08:02:07.728                14.3541               -30.2206               -43.4738
17-03-2015 08:02:11.806                14.9504               -36.0498               -38.0315
17-03-2015 08:02:15.884                12.3742               -36.8802               -43.4853
17-03-2015 08:02:19.962                16.4856               -35.0792               -38.3824
17-03-2015 08:02:24.040                16.3443               -38.1953               -37.9647
17-03-2015 08:02:28.119                15.4308               -34.5573               -36.7859
17-03-2015 08:02:32.197                14.2400               -31.5050               -37.5478
17-03-2015 08:02:36.275                10.0533               -30.1894               -36.5655
17-03-2015 08:02:40.353                9.80276               -36.4406               -34.5548
17-03-2015 08:02:44.431                15.1888               -32.5304               -39.6913
17-03-2015 08:02:48.510                13.1498               -31.9090               -41.5143
17-03-2015 08:02:52.588                18.1620               -36.7337               -38.2341
17-03-2015 08:02:56.666                12.7915               -33.1133               -38.7882
17-03-2015 08:03:00.744                13.5051               -33.8305               -41.8452
17-03-2015 08:03:04.822                11.7514               -28.2946               -35.8263
17-03-2015 08:03:08.900                12.3729               -28.6477               -37.5940
17-03-2015 08:03:12.979                11.6946               -28.4941               -39.8755
17-03-2015 08:03:17.057                10.2794               -31.9561               -42.0060
17-03-2015 08:03:21.135                9.52129               -31.3837               -39.2249
17-03-2015 08:03:25.213                14.3248               -34.8878               -41.0913
17-03-2015 08:03:29.291                13.6101               -29.0692               -41.4382
17-03-2015 08:03:33.369                10.5519               -30.6672               -34.3810
17-03-2015 08:03:37.448                11.5210               -28.3183               -34.4234
17-03-2015 08:03:41.526                12.0472               -29.0896               -34.2915
17-03-2015 08:03:45.604                10.2551               -27.4480               -35.1954
17-03-2015 08:03:49.682                9.13733               -25.0229               -38.1480
17-03-2015 08:03:53.760                13.3446               -30.5874               -36.1696
17-03-2015 08:03:57.839                13.1433               -25.6556               -34.5675
17-03-2015 08:04:01.917                9.17001               -32.5853               -36.5338
17-03-2015 08:04:05.995                14.3998               -33.8536               -39.7299
17-03-2015 08:04:10.073                7.59330               -28.1486               -35.2196
17-03-2015 08:04:14.151                7.08865               -29.9856               -36.9228
17-03-2015 08:04:18.229                10.3691               -26.3850               -37.6152
17-03-2015 08:04:22.308                14.9440               -33.4082               -43.7076
17-03-2015 08:04:26.386                11.1416               -32.5203               -43.9732
17-03-2015 08:04:30.464                11.6205               -32.5906               -41.5301
17-03-2015 08:04:34.542                13.9324               -29.1853               -41.7970
17-03-2015 08:04:38.620                13.4339               -34.5317               -48.4831
17-03-2015 08:04:42.698                9.92646               -27.9600               -40.8830
17-03-2015 08:04:46.777                15.4323               -32.1512               -41.2471
17-03-2015 08:04:50.855                9.47143               -25.2279               -34.5615
17-03-2015 08:04:54.933                10.9012               -28.9411               -38.6538
17-03-2015 08:04:59.011                17.9009               -33.5529               -45.9802
17-03-2015 08:05:03.089                16.0882               -32.8110               -44.4331
17-03-2015 08:05:07.168                16.4229               -30.6410               -43.9698
17-03-2015 08:05:11.246                16.1547               -33.5185               -43.2546
17-03-2015 08:05:15.324                17.5701               -34.5116               -50.4832
17-03-2015 08:05:19.402                15.9677               -31.9822               -48.4292
17-03-2015 08:05:23.480                18.4756               -33.7182               -50.3517
17-03-2015 08:05:27.558                14.4514               -35.8179               -50.6326
17-03-2015 08:05:31.637                16.8975               -31.2902               -46.6671
17-03-2015 08:05:35.715                20.7641               -39.9514               -44.3581
17-03-2015 08:05:39.793                14.4097               -33.7705               -40.1968
17-03-2015 08:05:43.871                11.7901               -33.9296               -42.0245
17-03-2015 08:05:47.949                15.0411               -32.6526               -42.1191
17-03-2015 08:05:52.027                15.9730               -33.4943               -46.3487
17-03-2015 08:05:56.106                16.2886               -36.4022               -43.7149
17-03-2015 08:06:00.184                20.1125               -29.1662               -47.5944
17-03-2015 08:06:04.262                16.7872               -36.9177               -51.8707
17-03-2015 08:06:08.340                19.9915               -40.1207               -45.8296
17-03-2015 08:06:12.418                13.9475               -35.1144               -44.6212
17-03-2015 08:06:16.497                12.4975               -32.2852               -38.7472
17-03-2015 08:06:20.575                12.4941               -30.9905               -31.4939
17-03-2015 08:06:24.653                13.1929               -35.8922               -34.7497
17-03-2015 08:06:28.731                11.5004               -30.2274               -39.5459
17-03-2015 08:06:32.809                10.6214               -24.2483               -39.6575
17-03-2015 08:06:36.887                8.09135               -15.9415               -37.0941
17-03-2015 08:06:40.966                8.61086               -17.7125               -37.5393
17-03-2015 08:06:45.044                10.7058               -22.3410               -51.6982
17-03-2015 08:06:49.122                4.91333               -17.7111               -40.4843
17-03-2015 08:06:53.200                4.47105               -15.6775               -36.9684
17-03-2015 08:06:57.278                4.53006               -14.9483               -28.6850
17-03-2015 08:07:01.356                9.29591               -19.1579               -39.6089
17-03-2015 08:07:05.435                12.8452               -19.7963               -46.9206
17-03-2015 08:07:09.513                8.17331               -19.8213               -43.2846
17-03-2015 08:07:13.591                9.78053               -17.0951               -47.8154
17-03-2015 08:07:17.669                6.51755               -13.0177               -33.6879
17-03-2015 08:07:21.747                1.33314               -11.6220               -36.5681
17-03-2015 08:07:25.826                8.92953               -12.1061               -41.0481
17-03-2015 08:07:29.904                7.26271               -10.6217               -38.2818
17-03-2015 08:07:33.982                7.82290               -10.7701               -31.5741
17-03-2015 08:07:38.060                6.26943               -12.7318               -36.7876
17-03-2015 08:07:42.138                4.70912               -16.0399               -35.1930
17-03-2015 08:07:46.216                8.77147               -13.6318               -37.2338
17-03-2015 08:07:50.295             -0.0423821               -6.69101               -34.3596
17-03-2015 08:07:54.373              -0.898223               -10.5437               -33.1897
17-03-2015 08:07:58.451                3.77465               -14.9191               -42.9622
17-03-2015 08:08:02.529                4.36572               -16.4123               -38.0570
17-03-2015 08:08:06.607                1.42232               -13.1210               -40.0774
17-03-2015 08:08:10.685               -2.36078               -10.7171               -37.8348
17-03-2015 08:08:14.764                2.38215               -13.5276               -30.8714
17-03-2015 08:08:18.842                3.63182               -14.9743               -36.9729
17-03-2015 08:08:22.920                3.90664               -14.3488               -40.5032
17-03-2015 08:08:26.998               -1.55324               -9.41597               -31.8818
17-03-2015 08:08:31.076                7.95565               -15.5111               -43.6346
17-03-2015 08:08:35.155                4.74205               -10.0435               -30.2328
17-03-2015 08:08:39.233                3.12734               -12.8287               -39.7145
17-03-2015 08:08:43.311                5.50494               -20.7682               -50.7770
17-03-2015 08:08:47.389                7.06543               -18.1791               -40.9797
17-03-2015 08:08:51.467                12.3511               -21.1579               -33.0063
17-03-2015 08:08:55.545                7.52843               -15.6148               -36.5356
17-03-2015 08:08:59.624                2.34406               -11.9081               -25.2216
17-03-2015 08:09:03.702                7.70029               -19.0871               -45.7247
17-03-2015 08:09:07.780                1.49106               -11.3716               -35.4326
17-03-2015 08:09:11.858                11.4460               -19.5179               -44.7652
17-03-2015 08:09:15.936                1.33584               -13.7209               -40.7619
17-03-2015 08:09:20.014                4.17866               -16.9312               -38.8652
17-03-2015 08:09:24.093               -1.25064               -9.08567               -31.6011
17-03-2015 08:09:28.171               0.562518               -10.9845               -29.9934
17-03-2015 08:09:32.249                3.60879               -11.3228               -36.7855
17-03-2015 08:09:36.327                7.09455               -12.2974               -38.6255
17-03-2015 08:09:40.405              -0.153708               -8.23856               -35.2551
17-03-2015 08:09:44.484              -0.634363               -16.8923               -38.0684
17-03-2015 08:09:48.562                2.38020               -19.4501               -45.3890
17-03-2015 08:09:52.640                8.89664               -11.9262               -38.6761
17-03-2015 08:09:56.718                5.77798               -16.9507               -42.3992
17-03-2015 08:10:00.796                2.75527               -8.36801               -36.2928
17-03-2015 08:10:04.874                1.27588               -11.2262               -34.3796
17-03-2015 08:10:08.953                2.53325               -12.9535               -34.3449
17-03-2015 08:10:13.031                4.34370               -18.7592               -40.8726
17-03-2015 08:10:17.109                5.16238               -19.5264               -48.0814
17-03-2015 08:10:21.187                7.37387               -18.8519               -43.0536
17-03-2015 08:10:25.265                6.17527               -16.1483               -34.9325
17-03-2015 08:10:29.343                3.78516               -21.2994               -36.9593
17-03-2015 08:10:33.422                3.86677               -23.1625               -44.3864
17-03-2015 08:10:37.500                3.23369               -19.0826               -44.0324
17-03-2015 08:10:41.578                2.77934               -22.2589               -37.0868
17-03-2015 08:10:45.656                5.57579               -18.8043               -38.4844
17-03-2015 08:10:49.734               0.600363               -12.9421               -33.8647
17-03-2015 08:10:53.813                7.44321               -19.2611               -38.1825
17-03-2015 08:10:57.891                2.46530               -16.9137               -32.0504
17-03-2015 08:11:01.969                2.39005               -19.5545               -46.0409
17-03-2015 08:11:06.047                6.94668               -20.4142               -34.7244
17-03-2015 08:11:10.125                9.85427               -24.2086               -41.0752
17-03-2015 08:11:14.203                7.40071               -17.5041               -33.2424
17-03-2015 08:11:18.282                4.29475               -17.2173               -31.2691
17-03-2015 08:11:22.360                5.32295               -20.1171               -31.4058
17-03-2015 08:11:26.438                8.71168               -18.0031               -26.9476
17-03-2015 08:11:30.516                16.2557               -31.5971               -40.7839
17-03-2015 08:11:34.594                13.0231               -26.0874               -38.3783
17-03-2015 08:11:38.672                13.5603               -18.2376               -30.9215
17-03-2015 08:11:42.751                5.18349               -18.8619               -43.4432
17-03-2015 08:11:46.829                8.45695               -19.9215               -44.7834
17-03-2015 08:11:50.907                6.91847               -18.8022               -41.3610
17-03-2015 08:11:54.985                7.73106               -19.3609               -56.0887
17-03-2015 08:11:59.063                10.0309               -22.4151               -62.1635
17-03-2015 08:12:03.142                8.35973               -22.0323               -58.5674
17-03-2015 08:12:07.220                3.00205               -18.6524               -56.1386
17-03-2015 08:12:11.298               -4.45647               -11.0764               -52.4823
17-03-2015 08:12:15.376               -2.47255               -6.67411               -55.8353
17-03-2015 08:12:19.454               -1.15873               -11.2894               -60.6896
17-03-2015 08:12:23.532               -4.44531               -13.2973               -59.5727
17-03-2015 08:12:27.611                2.72110               -11.7965               -61.4889
17-03-2015 08:12:31.689                3.21605               -20.4091               -56.9119
17-03-2015 08:12:35.767                4.80565               -19.6261               -52.3414
17-03-2015 08:12:39.845                5.02469               -19.5619               -58.6073
17-03-2015 08:12:43.923                4.38873               -19.2194               -65.5227
17-03-2015 08:12:48.001                1.57421               -15.9747               -57.7322
17-03-2015 08:12:52.080                4.33899               -15.3845               -61.5356
17-03-2015 08:12:56.158                5.91538               -20.5040               -57.5013
17-03-2015 08:13:00.236                5.81758               -23.9164               -60.3399
17-03-2015 08:13:04.314                6.36370               -25.4353               -56.3355
17-03-2015 08:13:08.392                8.45062               -25.1554               -58.2256
17-03-2015 08:13:12.471                7.70588               -22.4296               -50.4144
17-03-2015 08:13:16.549                6.74899               -31.0697               -57.1374
17-03-2015 08:13:20.627                4.35935               -20.7100               -58.7664
17-03-2015 08:13:24.705                2.43921               -23.7107               -59.4633
17-03-2015 08:13:28.783                4.18353               -19.6985               -54.7751
17-03-2015 08:13:32.861                3.71146               -19.1685               -59.6565
17-03-2015 08:13:36.940               0.683945               -17.4766               -55.3544
17-03-2015 08:13:41.018                2.89925               -23.8228               -61.4278
17-03-2015 08:13:45.096                2.89135               -18.1690               -66.5466
17-03-2015 08:13:49.174                6.17713               -16.5593               -56.1985
17-03-2015 08:13:53.252                1.37873               -15.9437               -53.7948
17-03-2015 08:13:57.330                2.54478               -19.5143               -57.2584
17-03-2015 08:14:01.409               0.318205               -15.7093               -57.6947
17-03-2015 08:14:05.487                6.12055               -15.9967               -52.5466
17-03-2015 08:14:09.565                4.67391               -18.7673               -51.7783
17-03-2015 08:14:13.643                7.75402               -18.4833               -56.0905
17-03-2015 08:14:17.721                7.58778               -23.2990               -54.8559
17-03-2015 08:14:21.800                13.2489               -25.3885               -53.8590
17-03-2015 08:14:25.878                17.3010               -27.1666               -48.4911
17-03-2015 08:14:29.956                10.1184               -26.7442               -49.0287
17-03-2015 08:14:34.034                8.15874               -27.7793               -44.7203
17-03-2015 08:14:38.112                11.6962               -27.7172               -46.3127
17-03-2015 08:14:42.190                8.53303               -21.7283               -47.2214
17-03-2015 08:14:46.269                10.0783               -26.4312               -59.9232
17-03-2015 08:14:50.347                10.9579               -29.0071               -50.1908
17-03-2015 08:14:54.425                11.6730               -24.8279               -53.8265
17-03-2015 08:14:58.503                8.55154               -23.0676               -44.9179
17-03-2015 08:15:02.581                11.3527               -26.4031               -55.7046
17-03-2015 08:15:06.659                10.2142               -23.5988               -51.2209
17-03-2015 08:15:10.738                8.90163               -21.9771               -45.8501
17-03-2015 08:15:14.816                13.3784               -28.3223               -55.2139
17-03-2015 08:15:18.894                8.81696               -20.7805               -44.2767
17-03-2015 08:15:22.972                13.6851               -24.4036               -46.2975
17-03-2015 08:15:27.050                10.9200               -22.6739               -50.0100
17-03-2015 08:15:31.129                8.17286               -25.3857               -51.4963
17-03-2015 08:15:35.207                6.93932               -22.6626               -55.0833
17-03-2015 08:15:39.285                11.7120               -29.0213               -50.0412
17-03-2015 08:15:43.363                12.6468               -30.6259               -51.4390
17-03-2015 08:15:47.441                14.1280               -32.1818               -54.7354
17-03-2015 08:15:51.519                11.0300               -26.4601               -50.9216
17-03-2015 08:15:55.598                12.0143               -31.9862               -54.0945
17-03-2015 08:15:59.676                12.5083               -33.7444               -56.8721
17-03-2015 08:16:03.754                13.6698               -36.6488               -56.7996
17-03-2015 08:16:07.832                10.9581               -32.2770               -50.5609
17-03-2015 08:16:11.910                13.2661               -32.5093               -50.4221
17-03-2015 08:16:15.988                16.4822               -37.6434               -54.1677
17-03-2015 08:16:20.067                9.18089               -28.9707               -50.8965
17-03-2015 08:16:24.145                12.7890               -35.1655               -52.5842
17-03-2015 08:16:28.223                9.50531               -31.9547               -47.8888
17-03-2015 08:16:32.301                14.5523               -35.2558               -52.7263
17-03-2015 08:16:36.379                13.1819               -30.8996               -51.6088
17-03-2015 08:16:40.458                14.9210               -31.1580               -50.7933
17-03-2015 08:16:44.536                8.53917               -30.2515               -48.0866
17-03-2015 08:16:48.614                12.3136               -32.5569               -53.1637
17-03-2015 08:16:52.692                10.4392               -26.6537               -49.2989
17-03-2015 08:16:56.770                12.5677               -35.8234               -50.8010
17-03-2015 08:17:00.848                8.62384               -29.6145               -50.5203
17-03-2015 08:17:04.927                8.88397               -29.4637               -45.0688
17-03-2015 08:17:09.005                9.21250               -32.4324               -45.6674
17-03-2015 08:17:13.083                11.4733               -25.2514               -46.9012
17-03-2015 08:17:17.161                7.20221               -29.5188               -46.7499
17-03-2015 08:17:21.239                10.8051               -32.7017               -49.0388
17-03-2015 08:17:25.317                11.2526               -27.5060               -48.4331
17-03-2015 08:17:29.396                9.38067               -28.5388               -43.2292
17-03-2015 08:17:33.474                15.4628               -35.3522               -50.2720
17-03-2015 08:17:37.552                13.1668               -30.2660               -49.0403
17-03-2015 08:17:41.630                7.77453               -38.0738               -50.3204
17-03-2015 08:17:45.708                13.5783               -35.7886               -52.8515
17-03-2015 08:17:49.787                9.26056               -30.7587               -51.1016
17-03-2015 08:17:53.865                16.6539               -27.3973               -45.9193
17-03-2015 08:17:57.943                7.20293               -29.3112               -46.6730
17-03-2015 08:18:02.021                11.0219               -32.3152               -48.2103
17-03-2015 08:18:06.099                11.1780               -28.8582               -48.1239
17-03-2015 08:18:10.177                12.0535               -31.8748               -52.4568
17-03-2015 08:18:14.256                15.0312               -30.5564               -48.4337
17-03-2015 08:18:18.334                15.0339               -31.7064               -52.9334
17-03-2015 08:18:22.412                16.0632               -29.7668               -55.6890
17-03-2015 08:18:26.490                13.8430               -33.2927               -49.2080
17-03-2015 08:18:30.568                13.3229               -30.4662               -56.6553
17-03-2015 08:18:34.646                11.0449               -33.8413               -54.3069
17-03-2015 08:18:38.725                11.3981               -31.9685               -55.8496
17-03-2015 08:18:42.803                18.5826               -31.8959               -55.5788
17-03-2015 08:18:46.881                12.2113               -36.4396               -52.3451
17-03-2015 08:18:50.959                12.2623               -32.7979               -49.4009
17-03-2015 08:18:55.037                11.8253               -34.2118               -53.5330
17-03-2015 08:18:59.116                17.4266               -40.4406               -55.1785
17-03-2015 08:19:03.194                18.2001               -34.2777               -59.4687
17-03-2015 08:19:07.272                12.9513               -36.2727               -60.1325
17-03-2015 08:19:11.350                15.0149               -31.3026               -58.5139
17-03-2015 08:19:15.428                11.0931               -28.0300               -48.7118
17-03-2015 08:19:19.506                8.77913               -29.2343               -47.1323
17-03-2015 08:19:23.585                14.5946               -28.5380               -47.1974
17-03-2015 08:19:27.663                13.4912               -29.5830               -47.7532
17-03-2015 08:19:31.741                12.3763               -30.3281               -46.3381
17-03-2015 08:19:35.819                10.7729               -30.2082               -45.6619
17-03-2015 08:19:39.897                9.13852               -24.4731               -49.8319
17-03-2015 08:19:43.975                11.7873               -29.3596               -49.6614
17-03-2015 08:19:48.054                7.43028               -25.7169               -48.6951
17-03-2015 08:19:52.132                9.90167               -33.9268               -51.5917
17-03-2015 08:19:56.210                12.4143               -30.7632               -51.1908
17-03-2015 08:20:00.288                9.27743               -29.9230               -50.8639
17-03-2015 08:20:04.366                10.9514               -32.0589               -54.0317
17-03-2015 08:20:08.445                12.1211               -32.3401               -46.7002
17-03-2015 08:20:12.523                10.6018               -33.6435               -52.8443
17-03-2015 08:20:16.601                12.6712               -34.0322               -54.6790
17-03-2015 08:20:20.679                12.9780               -31.2160               -49.3327
17-03-2015 08:20:24.757                13.3711               -28.8960               -48.6636
17-03-2015 08:20:28.835                10.7914               -35.9771               -49.3387
17-03-2015 08:20:32.914                14.5476               -36.7098               -53.2639
17-03-2015 08:20:36.992                13.4061               -32.3736               -45.7024
17-03-2015 08:20:41.070                13.1990               -30.3337               -48.7827
17-03-2015 08:20:45.148                16.3105               -34.8059               -52.1819
17-03-2015 08:20:49.226                11.8665               -37.0514               -53.9474
17-03-2015 08:20:53.304                16.1681               -31.7181               -51.5981
17-03-2015 08:20:57.383                16.8476               -32.5106               -51.8150
17-03-2015 08:21:01.461                14.5262               -29.0758               -48.8487
17-03-2015 08:21:05.539                16.2057               -35.4195               -50.9817
17-03-2015 08:21:09.617                12.6509               -34.1470               -46.9875
17-03-2015 08:21:13.695                14.5150               -33.8153               -46.1387
17-03-2015 08:21:17.774                8.97178               -41.3315               -49.6699
17-03-2015 08:21:21.852                15.9180               -32.2417               -46.9214
17-03-2015 08:21:25.930                10.2725               -39.1883               -46.1143
17-03-2015 08:21:30.008                19.1685               -39.5162               -51.2248
17-03-2015 08:21:34.086                12.3907               -37.6126               -47.8876
17-03-2015 08:21:38.164                15.7087               -36.7870               -45.8088
17-03-2015 08:21:42.243                19.3480               -34.8197               -47.1875
17-03-2015 08:21:46.321                14.5994               -34.3708               -42.2997
17-03-2015 08:21:50.399                15.5314               -33.9820               -42.4618
17-03-2015 08:21:54.477                13.0095               -42.2233               -46.5780
17-03-2015 08:21:58.555                18.7213               -39.7793               -44.9830
17-03-2015 08:22:02.633                16.8984               -35.4050               -43.7717
17-03-2015 08:22:06.712                12.0730               -37.2354               -40.7180
17-03-2015 08:22:10.790                19.3514               -38.4199               -42.3158
17-03-2015 08:22:14.868                14.7935               -42.0810               -44.4919
17-03-2015 08:22:18.946                15.9987               -37.0569               -42.9188
17-03-2015 08:22:23.024                17.7261               -39.3005               -46.8520
17-03-2015 08:22:27.103                15.2292               -42.9351               -44.8231
17-03-2015 08:22:31.181                19.3801               -34.8040               -41.5113
17-03-2015 08:22:35.259                16.7681               -37.9743               -42.7493
17-03-2015 08:22:39.337                17.2325               -35.7861               -41.6006
17-03-2015 08:22:43.415                15.0239               -42.7884               -41.4641
17-03-2015 08:22:47.493                15.3687               -40.5835               -42.3859
17-03-2015 08:22:51.572                18.4190               -37.6578               -37.6656
17-03-2015 08:22:55.650                17.3084               -39.5835               -39.4234
17-03-2015 08:22:59.728                15.2659               -42.5649               -36.3398
17-03-2015 08:23:03.806                17.2518               -39.0623               -38.4808
17-03-2015 08:23:07.884                15.2461               -40.1185               -39.7785
17-03-2015 08:23:11.962                24.2880               -42.4959               -45.0885
17-03-2015 08:23:16.041                19.4418               -40.5491               -33.7311
17-03-2015 08:23:20.119                17.5812               -40.0190               -35.6107
17-03-2015 08:23:24.197                18.0370               -41.4702               -34.0329
17-03-2015 08:23:28.275                17.5000               -38.8676               -32.0531
17-03-2015 08:23:32.353                17.0436               -43.6346               -30.2022
17-03-2015 08:23:36.432                18.6771               -37.6494               -29.1167
17-03-2015 08:23:40.510                20.4399               -41.3102               -25.7023
17-03-2015 08:23:44.588                19.4396               -44.6630               -30.8255
17-03-2015 08:23:48.666                22.5598               -48.0987               -39.7030
17-03-2015 08:23:52.744                24.6786               -44.7320               -34.5015
17-03-2015 08:23:56.822                20.4045               -38.4860               -27.5673
17-03-2015 08:24:00.901                17.5022               -42.6619               -30.8413
17-03-2015 08:24:04.979                18.3427               -38.5438               -30.4338
17-03-2015 08:24:09.057                25.3958               -40.0871               -34.1519
17-03-2015 08:24:13.135                23.3585               -43.3497               -24.9203
17-03-2015 08:24:17.213                22.9388               -45.8389               -24.6202
17-03-2015 08:24:21.291                20.8382               -41.7326               -27.0200
17-03-2015 08:24:25.370                19.5459               -44.3943               -23.1893
17-03-2015 08:24:29.448                23.6114               -46.0603               -25.4778
17-03-2015 08:24:33.526                29.2353               -46.8400               -24.2304
17-03-2015 08:24:37.604                30.2810               -50.3310               -24.2376
17-03-2015 08:24:41.682                21.9795               -43.7804               -22.0225
17-03-2015 08:24:45.761                21.5636               -42.6320               -22.1281
17-03-2015 08:24:49.839                21.7503               -42.8790               -21.3903
17-03-2015 08:24:53.917                28.3587               -50.2044               -21.4670
17-03-2015 08:24:57.995                30.4949               -55.5798               -30.0666
17-03-2015 08:25:02.073                31.6554               -55.6432               -26.1947
17-03-2015 08:25:06.151                28.5375               -45.7986               -22.9254
17-03-2015 08:25:10.230                28.7244               -50.6392               -22.6215
17-03-2015 08:25:14.308                25.5337               -49.9474               -22.5239
17-03-2015 08:25:18.386                22.2621               -44.3090               -20.0922
