UT                                    BX_FGS-D               BY_FGS-D               BZ_FGS-D
                                        (@_1_)                 (@_2_)                 (@_3_)
dd-mm-yyyy hh:mm:ss.ms                  nT_GSE                 nT_GSE                 nT_GSE
10-05-2024 15:06:20.914                3.28232                5.77075               -7.32597
10-05-2024 15:06:23.655               0.612493                2.02106               -8.04163
10-05-2024 15:06:26.395             -0.0550034                2.93436               -10.1960
10-05-2024 15:06:29.136               -4.08254                4.02311               -5.38988
10-05-2024 15:06:31.876               -3.11661                5.21720               -5.86698
10-05-2024 15:06:34.617               -3.24473                7.80902               -10.1467
10-05-2024 15:06:37.357               -2.39729                7.05639               -5.86954
10-05-2024 15:06:40.098                2.27157                6.67262               -6.32280
10-05-2024 15:06:42.838               -1.07143                6.85912               -1.52188
10-05-2024 15:06:45.578              -0.768868                3.59808               -4.14925
10-05-2024 15:06:48.319                1.80019                4.21129               -1.80428
10-05-2024 15:06:51.059                3.83080                3.20493               -6.64975
10-05-2024 15:06:53.800                2.94763                5.08470               -8.15744
10-05-2024 15:06:56.540               -4.27208                7.46184               -6.66190
10-05-2024 15:06:59.281                1.39221                7.33793               -4.35300
10-05-2024 15:07:02.021               -1.67882                7.12611               -5.69874
10-05-2024 15:07:04.762               0.478689                11.3147               -8.34708
10-05-2024 15:07:07.502              -0.777014                10.1874               -7.89304
10-05-2024 15:07:10.243               -3.76597                9.31317               -6.66778
10-05-2024 15:07:12.983               -2.10209                8.52993               -11.3738
10-05-2024 15:07:15.724               -2.10958                11.0050               -11.0014
10-05-2024 15:07:18.464               -3.49464                11.8554               -12.7208
10-05-2024 15:07:21.205               0.265842                10.4377               -10.1223
10-05-2024 15:07:23.945               -2.32090                7.50669               -6.38806
10-05-2024 15:07:26.686               -2.44356                10.2496               -10.0403
10-05-2024 15:07:29.426               -2.46098                11.3080               -14.0700
10-05-2024 15:07:32.166               -2.06115                7.22445               -7.83146
10-05-2024 15:07:34.907               -1.20702                5.39702               -4.91421
10-05-2024 15:07:37.647               -1.52298                9.65308               -5.18263
10-05-2024 15:07:40.388               -1.76840                7.27117               -6.47611
10-05-2024 15:07:43.128               -3.53558                7.23473               -3.39388
10-05-2024 15:07:45.869               -5.79480                8.86728               -9.44997
10-05-2024 15:07:48.609               -5.57903                8.99804               -9.08975
10-05-2024 15:07:51.350               -2.86487                8.27693               -7.32967
10-05-2024 15:07:54.090               -3.03554                6.70854               -7.66885
10-05-2024 15:07:56.831               -2.46644                9.80660               -8.44199
10-05-2024 15:07:59.571                1.08617                14.5603               -6.81589
10-05-2024 15:08:02.312               -1.30210                2.66399               -7.04296
10-05-2024 15:08:05.052               -3.78596                2.29673               -4.81461
10-05-2024 15:08:07.793              -0.768134                3.70604               -2.09639
10-05-2024 15:08:10.533               -3.02974                6.27045               -7.24818
10-05-2024 15:08:13.274               -2.87420                11.4032               -8.68972
10-05-2024 15:08:16.014               -1.87214                5.11226               -8.13386
10-05-2024 15:08:18.755               -3.70170                13.6583               -4.96770
10-05-2024 15:08:21.495               -3.30530                12.1809               -10.9412
10-05-2024 15:08:24.235               -5.54462                9.65311               -5.19197
10-05-2024 15:08:26.976               -3.15149                9.77539               -6.30299
10-05-2024 15:08:29.716               -1.87983                15.0809               -9.99746
10-05-2024 15:08:32.457               -4.26051                9.13461               -7.66307
10-05-2024 15:08:35.197               -1.87416                6.35290               -6.89449
10-05-2024 15:08:37.938               -1.36042                6.20593               -4.98853
10-05-2024 15:08:40.678               -1.51740                9.80296               -6.40223
10-05-2024 15:08:43.419              -0.237444                7.40003               -3.18752
10-05-2024 15:08:46.159                2.34633                8.39586               -2.82119
10-05-2024 15:08:48.900               -1.00741                11.3701               -4.79076
10-05-2024 15:08:51.640               -1.44928                11.2045               -1.00056
10-05-2024 15:08:54.381                1.97467                8.37744               -1.02724
10-05-2024 15:08:57.121             -0.0443569                7.88388               -4.44025
10-05-2024 15:08:59.862               -1.00313                9.59671               -8.07539
10-05-2024 15:09:02.602               -1.04734                8.37073               -5.10582
10-05-2024 15:09:05.343              -0.847425                7.84759               -2.14546
10-05-2024 15:09:08.083               -1.07068                5.47944               -5.74776
10-05-2024 15:09:10.824               -2.34966                9.15202               -9.90092
10-05-2024 15:09:13.564               -2.04425                5.81225               -8.00516
10-05-2024 15:09:16.304               -7.11819                10.2399               -9.58865
10-05-2024 15:09:19.045               -2.39723                8.42893               -9.96145
10-05-2024 15:09:21.785               -1.56965                4.61468               -2.17414
10-05-2024 15:09:24.526                1.10584                10.0554              -0.902854
10-05-2024 15:09:27.266                2.31088                10.2291               -5.81673
10-05-2024 15:09:30.007               -1.51275                7.47566               -3.87760
10-05-2024 15:09:32.747               -2.11949                9.17051               -4.89592
10-05-2024 15:09:35.488               -4.45349                9.13783               -6.73278
10-05-2024 15:09:38.228               -5.85485                10.9985               -7.60793
10-05-2024 15:09:40.969               -4.03047                12.0564               -6.74493
10-05-2024 15:09:43.709               -4.29711                12.1276               -6.86709
10-05-2024 15:09:46.450               -2.89742                7.70453               -2.59587
10-05-2024 15:09:49.190               0.380876                6.50276               -2.00763
10-05-2024 15:09:51.931               -2.18959                9.66419               -6.97257
10-05-2024 15:09:54.671               -3.61129                9.60542               -9.02216
10-05-2024 15:09:57.412               -3.85890                6.63563               -9.71708
10-05-2024 15:10:00.152               -3.69297                6.59805               -7.97347
10-05-2024 15:10:02.893               -4.03732                8.76404               -6.78998
10-05-2024 15:10:05.633               -2.90711                15.1779               -3.78525
10-05-2024 15:10:08.373                1.54530                12.4287               -1.48043
10-05-2024 15:10:11.114               0.890388                10.9871               -1.54836
10-05-2024 15:10:13.854               0.606659                8.08132               -2.30049
10-05-2024 15:10:16.595               -1.47102                6.85265               -3.31625
10-05-2024 15:10:19.335              0.0245366                7.37335               -3.58648
10-05-2024 15:10:22.076               0.228338                9.71220               -4.18042
10-05-2024 15:10:24.816               -1.38206                8.01846               -2.96820
10-05-2024 15:10:27.557              -0.220474                7.60722              -0.231594
10-05-2024 15:10:30.297               -1.23123                7.62251                1.08200
10-05-2024 15:10:33.038               -1.71882                13.6178              -0.588810
10-05-2024 15:10:35.778               -2.38647                13.0565               -5.16941
10-05-2024 15:10:38.519               -2.00309                6.92227               -4.54444
10-05-2024 15:10:41.259               0.180140                12.4062               -4.62805
10-05-2024 15:10:44.000               0.592685                9.81076               -4.74494
10-05-2024 15:10:46.740               -3.17285                9.65727               -5.45277
10-05-2024 15:10:49.481                2.82267                13.2952               -3.63327
10-05-2024 15:10:52.221                2.27840                9.07948               -2.50832
10-05-2024 15:10:54.962                1.21751                8.69430               -1.79217
10-05-2024 15:10:57.702             -0.0721769                14.0492               -3.39190
10-05-2024 15:11:00.442               -1.33520                13.4895               -2.48976
10-05-2024 15:11:03.183                2.36769                3.88614               -2.79633
10-05-2024 15:11:05.923               -6.49475                5.14024                2.70076
10-05-2024 15:11:08.664                5.71088                1.58712               -6.39782
10-05-2024 15:11:11.404                1.60782              -0.102089               -4.83499
10-05-2024 15:11:14.145                3.64053                4.96530               -13.1925
10-05-2024 15:11:16.885                3.59847                1.72248               -10.5876
10-05-2024 15:11:19.626                4.99910                1.37435               -5.98258
10-05-2024 15:11:22.366               -2.05027                5.17630               -7.38094
10-05-2024 15:11:25.107               -1.25213                4.46224               -5.13847
10-05-2024 15:11:27.847               0.302889               0.837806               -4.61581
10-05-2024 15:11:30.588                7.59088               -4.04797               -5.37982
10-05-2024 15:11:33.328               -5.38484              -0.673811              -0.503715
10-05-2024 15:11:36.069               0.115093                2.17344               -4.87691
10-05-2024 15:11:38.809               -7.76243                3.45977                6.26013
10-05-2024 15:11:41.550               -1.28238                7.28404                4.53406
10-05-2024 15:11:44.290              -0.261019                7.18087               -4.82618
10-05-2024 15:11:47.030                3.03977               0.565696               -5.06332
10-05-2024 15:11:49.771                1.35507               -5.38375              0.0276371
10-05-2024 15:11:52.511              -0.658739                2.81595               -2.74582
10-05-2024 15:11:55.252                1.55638               -3.51178               -6.04007
10-05-2024 15:11:57.992               -2.83664               0.269264               -4.71238
10-05-2024 15:12:00.733               -4.10346                5.42739               -3.24266
10-05-2024 15:12:03.473               -10.7752                2.48296                3.38389
10-05-2024 15:12:06.214               -11.4371                14.2765              -0.120000
10-05-2024 15:12:08.954               -3.49675                4.33765              -0.397620
10-05-2024 15:12:11.695               -5.89516                1.48776               -5.91254
10-05-2024 15:12:14.435               -3.43746                1.46651              -0.197288
10-05-2024 15:12:17.176                2.26779               -5.12237                3.05736
10-05-2024 15:12:19.916                1.49912              -0.710516              -0.603874
10-05-2024 15:12:22.657               -1.24883                7.30687               -3.46787
10-05-2024 15:12:25.397                1.57996                1.91233               -3.04518
10-05-2024 15:12:28.138              -0.465396                2.08984               -4.88704
10-05-2024 15:12:30.878              0.0566435                1.19171               -6.93626
10-05-2024 15:12:33.619               -3.87960                2.53594              -0.720870
10-05-2024 15:12:36.359                2.71274                2.84311              -0.909459
10-05-2024 15:12:39.099              -0.897099                3.78639               -3.57706
10-05-2024 15:12:41.840               -2.63502                1.91018               -6.17722
10-05-2024 15:12:44.580               -5.10846                6.82112               -5.63792
10-05-2024 15:12:47.321               -3.39505                7.76168               -5.86442
10-05-2024 15:12:50.061               -4.38171                9.72105               -7.41278
10-05-2024 15:12:52.802               -4.84302                12.1518               -11.3071
10-05-2024 15:12:55.542               -1.23578                8.08380               -9.02886
10-05-2024 15:12:58.283               -3.00228                6.85994               -1.90650
10-05-2024 15:13:01.023               -4.79195                12.3734               -3.60437
10-05-2024 15:13:03.764               -5.14090                9.18336               -7.28121
10-05-2024 15:13:06.504               -4.07591                3.13146               -5.48677
10-05-2024 15:13:09.245               -1.43800                10.9954               0.248995
10-05-2024 15:13:11.985              -0.908440                18.1429               0.645162
10-05-2024 15:13:14.726               -7.63816                18.5485                3.82512
10-05-2024 15:13:17.466               -3.22835                12.8073               -7.05773
10-05-2024 15:13:20.207               -3.53616                3.72023               -10.8902
10-05-2024 15:13:22.947               -5.95827                11.0112               -7.34463
10-05-2024 15:13:25.688                1.09560                11.6301               -11.7972
10-05-2024 15:13:28.428              0.0483212                4.08531               -9.29740
10-05-2024 15:13:31.168              -0.425759                4.68364               -9.96362
10-05-2024 15:13:33.909               -3.41950               0.193599               -6.33675
10-05-2024 15:13:36.649               -2.63295               0.106428               -4.39459
10-05-2024 15:13:39.390              -0.119559                3.22697               -2.48264
10-05-2024 15:13:42.130              -0.848569                4.28390               -1.66779
10-05-2024 15:13:44.871              -0.463057                4.76725               -3.38044
10-05-2024 15:13:47.611               -1.25401                4.42656               -5.74853
10-05-2024 15:13:50.352               -4.39780                9.20062               -6.57353
10-05-2024 15:13:53.092                3.08439                6.70477               -9.99227
10-05-2024 15:13:55.833              -0.925565                9.20040               -4.20293
10-05-2024 15:13:58.573               -4.05343                10.1733               -3.86275
10-05-2024 15:14:01.314               -5.47906                7.05243               -4.32303
10-05-2024 15:14:04.054             -0.0894384               -2.10541               -10.5094
10-05-2024 15:14:06.795               -7.62076               -1.43498               -11.8021
10-05-2024 15:14:09.535               -3.00940                5.84739               -13.1792
10-05-2024 15:14:12.276               -2.65474               -9.07748               -1.15303
10-05-2024 15:14:15.016               -4.81082                8.97895               -14.9171
10-05-2024 15:14:17.757                6.63332                10.4399                3.83451
10-05-2024 15:14:20.497                9.65025                11.2865               -4.11421
10-05-2024 15:14:23.237                3.53539                4.25113               -7.82802
10-05-2024 15:14:25.978                6.05066                8.07945               -4.86197
10-05-2024 15:14:28.718                4.08550                7.31457               -6.48472
10-05-2024 15:14:31.459                3.84854                7.19731               -7.53189
10-05-2024 15:14:34.199                3.79595                11.1545               -7.23018
10-05-2024 15:14:36.940                4.67867                5.79624               -5.70264
10-05-2024 15:14:39.680                1.22371                4.28570               -1.62293
10-05-2024 15:14:42.421                4.33948                3.39317               -2.81707
10-05-2024 15:14:45.161                1.48188                5.29648               -3.80069
10-05-2024 15:14:47.902                4.07495                16.2771               -8.76098
10-05-2024 15:14:50.642                4.03801                18.7620               -7.95906
10-05-2024 15:14:53.383                1.44517                13.1783               -4.20095
10-05-2024 15:14:56.123                10.1528                9.03406                1.29482
10-05-2024 15:14:58.864                3.99060                5.95863              -0.481058
10-05-2024 15:15:01.604               0.587600                9.81464               -1.28698
10-05-2024 15:15:04.345                5.74274                4.29708                3.54513
10-05-2024 15:15:07.085              -0.274621               0.593662               -8.61052
10-05-2024 15:15:09.826               -4.22663                3.72109               -8.11571
10-05-2024 15:15:12.566               -10.8547               -9.71185                7.15586
10-05-2024 15:15:15.306               -17.5572                12.2072                12.7162
10-05-2024 15:15:18.047               -8.00193                15.3652                3.13377
10-05-2024 15:15:20.787                3.50710                3.27855                2.31260
10-05-2024 15:15:23.528                3.81393             -0.0967909                1.93696
10-05-2024 15:15:26.268                5.12084                23.4985               -5.90065
10-05-2024 15:15:29.009                6.00784                26.1627               -14.5809
10-05-2024 15:15:31.749                8.27461                8.67437               -11.1369
10-05-2024 15:15:34.490               -6.49974                21.5684               -8.56087
10-05-2024 15:15:37.230               -2.41424                10.6345               -19.4582
10-05-2024 15:15:39.971               -5.85976                12.9036               -13.4612
10-05-2024 15:15:42.711               -5.07929                11.1053              -0.240234
10-05-2024 15:15:45.452               -5.80704                18.1757               0.960425
10-05-2024 15:15:48.192               -3.38215                15.3728              -0.221936
10-05-2024 15:15:50.933               0.122850                19.5343               -4.11163
10-05-2024 15:15:53.673                3.11461                12.5035               -2.46471
10-05-2024 15:15:56.414                1.73369                17.1018               -5.97800
10-05-2024 15:15:59.154               -6.61991                17.5644              -0.948721
10-05-2024 15:16:01.894               -6.99977                15.6357                2.73150
10-05-2024 15:16:04.635                6.28159                13.6164                2.77532
10-05-2024 15:16:07.375                2.01832                14.6599               -6.00890
10-05-2024 15:16:10.116                1.05303                12.1758                3.90593
10-05-2024 15:16:12.856                10.3974                14.9913                6.29810
10-05-2024 15:16:15.597                5.74388                11.9966                4.79761
10-05-2024 15:16:18.337                2.71960                11.0033                1.99972
10-05-2024 15:16:21.078                6.68835                9.46212              -0.699273
10-05-2024 15:16:23.818                5.86147                5.57280                1.53302
10-05-2024 15:16:26.559                3.09317              -0.671995                4.68509
10-05-2024 15:16:29.299               -8.98759                12.0562                5.61588
10-05-2024 15:16:32.040               -4.95535                20.1296                4.04555
10-05-2024 15:16:34.780                2.95940                17.7333               -2.30236
10-05-2024 15:16:37.521                7.12541                11.8040                1.58360
10-05-2024 15:16:40.261                2.95223                8.47910               -1.02413
10-05-2024 15:16:43.002                3.15259                7.66516               0.294244
10-05-2024 15:16:45.742                4.44925                9.73677                1.47501
10-05-2024 15:16:48.483                4.56375                11.4310               -2.41525
10-05-2024 15:16:51.223                3.03518                9.05304               -1.25454
10-05-2024 15:16:53.963               0.205169                9.49352              -0.289183
10-05-2024 15:16:56.704                1.24621                12.0144               -1.12134
10-05-2024 15:16:59.444                3.56951                11.9873               -1.16548
10-05-2024 15:17:02.185                5.41505                12.9864               -1.87195
10-05-2024 15:17:04.925                8.70105                12.8811               -6.36426
10-05-2024 15:17:07.666                10.2625                5.88417               -4.33832
10-05-2024 15:17:10.406                14.0020                7.07163               -5.70727
10-05-2024 15:17:13.147                19.5346                5.65386               -9.20604
10-05-2024 15:17:15.887                21.2475                8.44695               -11.2288
10-05-2024 15:17:18.628                17.5702                5.40582               -11.2587
10-05-2024 15:17:21.368                15.2332                5.32334               -8.46925
10-05-2024 15:17:24.109                15.3194                4.81771               -7.55385
10-05-2024 15:17:26.849                9.63527                2.77802               -5.81050
10-05-2024 15:17:29.590               0.978276                10.5169               -2.78792
10-05-2024 15:17:32.330               -5.52759                21.3861               -7.88321
10-05-2024 15:17:35.071               -5.04819                21.1049               -8.79345
10-05-2024 15:17:37.811               -2.56069                17.1356               -6.96720
10-05-2024 15:17:40.552               -5.86828                7.46059               -6.93968
10-05-2024 15:17:43.292               -2.87362                9.53667               -9.82817
10-05-2024 15:17:46.032                3.28193                11.0688               -10.6581
10-05-2024 15:17:48.773                2.50915                9.26981               -4.17271
10-05-2024 15:17:51.513                2.73903                10.7520               -2.42966
10-05-2024 15:17:54.254                3.78212                11.0012               -3.74114
10-05-2024 15:17:56.994                3.72259                9.22763               -3.49561
10-05-2024 15:17:59.735                1.23548                8.45183               -2.50441
10-05-2024 15:18:02.475                2.29659                12.2283               -2.55891
10-05-2024 15:18:05.216                2.46023                10.7690               -6.71588
10-05-2024 15:18:07.956               0.509228                7.86376               -5.95257
10-05-2024 15:18:10.697               -1.94009                8.41190               -6.39648
10-05-2024 15:18:13.437               0.204202                10.3599               -6.21083
10-05-2024 15:18:16.178               0.819417                16.4247               -12.3135
10-05-2024 15:18:18.918              -0.159388                16.7248               -18.9761
10-05-2024 15:18:21.659                2.28184                16.2229               -4.54698
10-05-2024 15:18:24.399                4.95153                12.2575               -5.02992
10-05-2024 15:18:27.140                4.09429                9.69187               0.437914
10-05-2024 15:18:29.880                6.75298                9.15197                4.41297
10-05-2024 15:18:32.621                6.29447                9.21972                2.43322
10-05-2024 15:18:35.361                3.62709                13.3498             -0.0932520
10-05-2024 15:18:38.101                1.19220                14.1388              0.0161553
10-05-2024 15:18:40.842                2.46503                15.6045              -0.172200
10-05-2024 15:18:43.582                4.29322                10.6340               -2.85237
10-05-2024 15:18:46.323               0.737035               0.181411                1.25961
10-05-2024 15:18:49.063               -1.29018                29.1287                6.62111
10-05-2024 15:18:51.804              -0.118648                25.6385                21.5042
10-05-2024 15:18:54.544             -0.0305474                8.51532                17.5037
10-05-2024 15:18:57.285               -3.91964               -25.8912                19.7900
10-05-2024 15:19:00.025               -1.41440               -14.1249                5.03225
10-05-2024 15:19:02.766               -5.16952               -11.6906                4.04642
10-05-2024 15:19:05.506               0.486573               -1.10677                2.48642
10-05-2024 15:19:08.247               -8.17887               -10.8635                17.2055
10-05-2024 15:19:10.987               -12.0835               0.365057                17.0699
10-05-2024 15:19:13.728               -5.48119                3.79358                19.2681
10-05-2024 15:19:16.468               -2.62897                8.57955                27.2549
10-05-2024 15:19:19.209               -2.96334                5.90967                29.2112
10-05-2024 15:19:21.949               -1.71941                7.14801                26.7911
10-05-2024 15:19:24.689               0.950546                6.91744                30.5809
10-05-2024 15:19:27.430               0.844461              -0.886022                16.8531
10-05-2024 15:19:30.170               -2.44589                2.87927                10.7971
10-05-2024 15:19:32.911               -3.94744                2.70007                9.70661
10-05-2024 15:19:35.651               -3.28666                3.13218                9.77250
10-05-2024 15:19:38.392               0.150946                2.37018                7.22123
10-05-2024 15:19:41.132              -0.180463               0.728192                5.59149
10-05-2024 15:19:43.873               -6.57382              -0.142748                15.3731
10-05-2024 15:19:46.613               -2.15561              -0.544686                8.14027
10-05-2024 15:19:49.354               -2.44447                2.10145                14.9209
10-05-2024 15:19:52.094               0.963419                1.67907                10.5988
10-05-2024 15:19:54.835              0.0242897                3.82650                13.7866
10-05-2024 15:19:57.575                1.61229                5.91554                12.8466
10-05-2024 15:20:00.316                2.66598                6.42444                12.6161
10-05-2024 15:20:03.056                5.08498                7.09482                6.54205
10-05-2024 15:20:05.797                4.64874                12.4868                4.84485
10-05-2024 15:20:08.537                2.04148                9.53975              -0.977213
10-05-2024 15:20:11.278             -0.0604081                1.40916               -5.35487
10-05-2024 15:20:14.018                5.23551                4.95323                17.5413
10-05-2024 15:20:16.758              0.0136552               0.190354                13.0689
10-05-2024 15:20:19.499              -0.873588                13.7898                10.4347
10-05-2024 15:20:22.239              -0.993668               -12.7695                4.41643
10-05-2024 15:20:24.980                16.8508               -10.2783                11.4449
10-05-2024 15:20:27.720                3.70859                2.46276                9.84347
10-05-2024 15:20:30.461               0.718981               -8.93274                2.72118
10-05-2024 15:20:33.201               -5.19216               -13.7092                4.53635
10-05-2024 15:20:35.942               -3.17352               -6.46499                2.46199
10-05-2024 15:20:38.682               -2.75630               -5.58998                4.72076
10-05-2024 15:20:41.423               -2.49330               -9.77214               -4.04876
10-05-2024 15:20:44.163              -0.744659               -10.0307              0.0304657
10-05-2024 15:20:46.904               -5.58545               -13.6253                1.16716
10-05-2024 15:20:49.644               -6.55954               -7.71391              -0.173502
10-05-2024 15:20:52.385               -9.00491               -8.00315                3.12644
10-05-2024 15:20:55.125               -7.30585               -7.88967                5.37506
10-05-2024 15:20:57.866               -7.53784               -9.16199                4.01948
10-05-2024 15:21:00.606               -5.46872               -7.04821                6.77053
10-05-2024 15:21:03.347               -3.87452               -4.54597                3.04932
10-05-2024 15:21:06.087                2.02858               -1.74957               -6.34539
10-05-2024 15:21:08.827               -5.66275               -7.06395                3.93672
10-05-2024 15:21:11.568               -13.7804               -3.02433                2.19946
10-05-2024 15:21:14.308               -1.74495               -2.02299                3.23418
10-05-2024 15:21:17.049               0.277392               -3.71317                3.30383
10-05-2024 15:21:19.789                1.33725               -7.79794                9.28328
10-05-2024 15:21:22.530               -7.35727               -2.74285                1.99571
10-05-2024 15:21:25.270               -3.75875               -2.70287              -0.808192
10-05-2024 15:21:28.011               -9.12329               -1.05632                2.41307
10-05-2024 15:21:30.751               -2.00511               -5.83753               -1.96122
10-05-2024 15:21:33.492                1.55069               -11.8054                3.17736
10-05-2024 15:21:36.232                1.94701               -2.42181                3.53442
10-05-2024 15:21:38.973               0.137742               -2.26741                2.10952
10-05-2024 15:21:41.713               -4.73535               -9.59944                8.29651
10-05-2024 15:21:44.454               -5.31710                6.15630                3.64981
10-05-2024 15:21:47.194               -8.80218                9.57797               -7.46681
10-05-2024 15:21:49.935              -0.321995               -7.25622               -22.9047
10-05-2024 15:21:52.675               -3.11447              -0.778274               -2.14098
10-05-2024 15:21:55.416               -16.3721               -9.30930               -9.55552
10-05-2024 15:21:58.156               -6.45371               -20.2494               -11.7324
10-05-2024 15:22:00.896               -7.55950                2.69543                7.26742
10-05-2024 15:22:03.637               -21.5551                1.71113                11.0248
10-05-2024 15:22:06.377               -23.0282                6.55701                8.98674
10-05-2024 15:22:09.118               -9.44669               -4.06546                9.08997
10-05-2024 15:22:11.858               -7.47027              -0.897553                4.27438
10-05-2024 15:22:14.599                4.06018               -6.54797                3.18834
10-05-2024 15:22:17.339                4.17269               -8.15617                4.29021
10-05-2024 15:22:20.080               0.353475               -1.95298                3.27380
10-05-2024 15:22:22.820               -1.62943               -9.94044               -3.34412
10-05-2024 15:22:25.561                11.3706               -6.73518               -14.0553
10-05-2024 15:22:28.301               -7.63174                5.63794               0.201977
10-05-2024 15:22:31.042               -1.56323                6.45489               -5.61557
10-05-2024 15:22:33.782                4.88830               -1.88506               -2.28608
10-05-2024 15:22:36.523               -2.81796               -22.2287                7.39547
10-05-2024 15:22:39.263                9.46961                8.08269               -1.45418
10-05-2024 15:22:42.004               -15.2179               -30.0559              -0.389864
10-05-2024 15:22:44.744                1.09050               -3.28208                1.71731
10-05-2024 15:22:47.484               0.490395               -2.50556                2.04783
10-05-2024 15:22:50.225               -6.28298               -2.93397               -1.26121
10-05-2024 15:22:52.965                4.64911                9.28796               -3.32269
10-05-2024 15:22:55.706                8.20043                4.22627               -2.45562
10-05-2024 15:22:58.446                10.7224                8.57726               -8.40195
10-05-2024 15:23:01.187                2.45307                4.88139               -10.6339
10-05-2024 15:23:03.927               -11.9919               -5.31486                8.01593
10-05-2024 15:23:06.668               -13.4680               -2.64329                16.7047
10-05-2024 15:23:09.408               -3.51981              -0.530989                3.99072
10-05-2024 15:23:12.149                7.43695                6.83087               -10.2847
10-05-2024 15:23:14.889                1.29991                6.93606                5.18989
10-05-2024 15:23:17.630               -6.83835             -0.0953811                9.51699
10-05-2024 15:23:20.370               -5.56630                1.17348                7.37506
10-05-2024 15:23:23.111               -2.41741               -6.45270                7.32555
10-05-2024 15:23:25.851                10.9118                10.5000               -5.65638
10-05-2024 15:23:28.592                9.75468                10.6055              -0.644321
10-05-2024 15:23:31.332               -10.2275                9.16765               -13.8321
10-05-2024 15:23:34.073               -18.9893               -18.5852               0.319588
10-05-2024 15:23:36.813                3.79652                11.2030                10.2389
10-05-2024 15:23:39.553               -14.9284                24.7661               -4.79800
10-05-2024 15:23:42.294               -26.7207               -1.38333               -1.78513
10-05-2024 15:23:45.034                3.93820               0.482083                12.3211
10-05-2024 15:23:47.775               -7.18816                14.6759                23.0143
10-05-2024 15:23:50.515                1.76072                31.9274                16.1308
10-05-2024 15:23:53.256                18.6890                11.7985                12.8170
10-05-2024 15:23:55.996                9.07904               -8.97047                1.39200
10-05-2024 15:23:58.737                5.07182               -2.36913                4.14652
10-05-2024 15:24:01.477                15.4241                7.40323                11.2685
10-05-2024 15:24:04.218                9.12898                1.21080                5.59724
10-05-2024 15:24:06.958                16.5310               -18.6635                9.74607
10-05-2024 15:24:09.699                30.3194               -17.4765                12.2434
10-05-2024 15:24:12.439                27.8182               -8.82462                9.67468
10-05-2024 15:24:15.180               -3.89555                6.66933                3.05504
10-05-2024 15:24:17.920               -11.5332                4.62100               -14.0719
10-05-2024 15:24:20.661               -3.94737               -6.61726             -0.0198215
10-05-2024 15:24:23.401                2.51706                1.95954               -3.47553
10-05-2024 15:24:26.142               -4.52781               -2.80024                6.96140
10-05-2024 15:24:28.882               -8.09153               -2.64706                2.45971
10-05-2024 15:24:31.622               -5.20100               0.739358                4.24444
10-05-2024 15:24:34.363               -3.23267                4.06913               -8.27970
10-05-2024 15:24:37.103               -9.53599                1.26617                7.75217
10-05-2024 15:24:39.844                1.89171               -4.21891               -1.37129
10-05-2024 15:24:42.584               -3.76214                7.16035                3.81791
10-05-2024 15:24:45.325               -6.85353                7.04389               -2.25483
10-05-2024 15:24:48.065               -11.0888                6.54160              -0.697233
10-05-2024 15:24:50.806               -11.8302                3.04712                5.66993
10-05-2024 15:24:53.546               -10.1017                1.29975                7.90848
10-05-2024 15:24:56.287               -1.53521                4.48149               -1.36605
10-05-2024 15:24:59.027               -6.86861                9.87979                1.98376
10-05-2024 15:25:01.768               -2.62303                2.97250                1.25059
10-05-2024 15:25:04.508               -5.36965                3.39067                4.65733
10-05-2024 15:25:07.249               -9.06965                12.0881                4.51124
10-05-2024 15:25:09.989               -7.58496                4.70257                5.46370
10-05-2024 15:25:12.730               -2.48600                3.87361                7.86277
10-05-2024 15:25:15.470                6.36156               -5.08701                5.97448
10-05-2024 15:25:18.210               -1.53996                3.01189               -3.95514
10-05-2024 15:25:20.951                6.22707               -9.89669                4.46256
10-05-2024 15:25:23.691                1.28242               -12.1657                9.58643
10-05-2024 15:25:26.432              -0.528005               -9.91873                12.9812
10-05-2024 15:25:29.172               -3.96723               -2.84521                19.6412
10-05-2024 15:25:31.913               -11.9562                11.2631                12.4864
10-05-2024 15:25:34.653                13.7446               -9.12094                11.8957
10-05-2024 15:25:37.394                5.07008               -10.2156                5.21665
10-05-2024 15:25:40.134                8.72819               -7.53463                7.30535
10-05-2024 15:25:42.875                6.77240              -0.534420               -1.87380
10-05-2024 15:25:45.615                3.40943              -0.217434                1.45130
10-05-2024 15:25:48.356                10.2613               -6.61862                3.92585
10-05-2024 15:25:51.096              -0.116013                1.51694               -1.22216
10-05-2024 15:25:53.837                1.52552               -1.54266               -2.45231
10-05-2024 15:26:02.058                11.6572               -7.07173                10.3082
10-05-2024 15:26:04.799               -2.92952               0.282710                6.30149
10-05-2024 15:26:07.539               -8.36610                2.76037                18.1388
10-05-2024 15:26:10.279               -1.28484               0.967358                8.78367
10-05-2024 15:26:13.020                2.26110                1.45134                12.4362
10-05-2024 15:26:15.760             -0.0391637              -0.871590                4.88239
10-05-2024 15:26:18.501                10.5805              -0.502131                10.3023
10-05-2024 15:26:21.241                2.49405               -2.45152               -3.76600
10-05-2024 15:26:23.982                3.02238                7.69327                11.7231
10-05-2024 15:26:26.722                5.94049                1.63193                14.2844
10-05-2024 15:26:29.463               -3.16865              -0.296210               -7.09002
10-05-2024 15:26:32.203               0.880715               -2.57922               -10.5810
